ESP8266,dataSheet,https://www.espressif.com/sites/default/files/documentation/0a-esp8266ex_datasheet_en.pdf
esp8266,hardwareDesignGuide,https://www.espressif.com/sites/default/files/documentation/esp8266_hardware_design_guidelines_cn.pdf
ESP-12F,jlc page,https://www.jlcsmt.com/lcsc/detail?componentCode=C19949064
ESP-12F,jlc dataSheet,https://atta.szlcsc.com//upload/public/pdf/source/20240112/4C731B83AC84B82D8ABE33233BB0FED4.pdf
